Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Bo Kimble,24,LAC,62,22,1004,159,418,.380,19,65,.292,92,119,.773,42,77,119,76,30,8,77,158,429
182,Bernard King,34,WSB,64,64,2401,713,1511,.472,8,37,.216,383,485,.790,114,205,319,292,56,16,255,187,1817
183,Stacey King,24,CHI,76,6,1198,156,334,.467,0,2,.000,107,152,.704,72,136,208,65,24,42,91,134,419
184,Greg Kite,29,ORL,82,82,2225,166,338,.491,0,0,,63,123,.512,189,399,588,59,25,81,102,298,395
185,Joe Kleine,29,BOS,72,1,850,102,218,.468,0,2,.000,54,69,.783,71,173,244,21,15,14,53,108,258
186,Negele Knight,23,PHO,64,6,792,131,308,.425,6,25,.240,71,118,.602,20,51,71,191,20,7,76,83,339
187,Bart Kofoed,26,GSW,5,0,21,0,3,.000,0,0,,3,6,.500,2,1,3,4,0,0,2,4,3
188,Jon Koncak,27,ATL,77,61,1931,140,321,.436,1,8,.125,32,54,.593,101,274,375,124,74,76,50,265,313
189,Frank Kornet,24,MIL,32,0,157,23,62,.371,5,18,.278,7,13,.538,10,14,24,9,5,1,11,28,58
190,Bill Laimbeer,33,DET,82,81,2668,372,778,.478,37,125,.296,123,147,.837,173,564,737,157,38,56,98,242,904
191,Jerome Lane,24,DEN,62,25,1383,202,461,.438,1,4,.250,58,141,.411,280,298,578,123,51,14,105,192,463
192,Andrew Lang,24,PHO,63,18,1152,109,189,.577,0,1,.000,93,130,.715,113,190,303,27,17,127,45,168,311
193,Eric Leckner,24,TOT,72,2,1122,131,294,.446,0,0,,62,111,.559,82,213,295,39,14,22,69,192,324
193,Eric Leckner,24,SAC,32,0,378,39,96,.406,0,0,,16,27,.593,27,60,87,18,4,11,25,69,94
193,Eric Leckner,24,CHH,40,2,744,92,198,.465,0,0,,46,84,.548,55,153,208,21,10,11,44,123,230
194,Kurk Lee,23,NJN,48,0,265,19,71,.268,3,15,.200,25,28,.893,7,23,30,34,11,2,20,39,66
195,Tim Legler,24,DEN,10,0,148,25,72,.347,3,12,.250,5,6,.833,8,10,18,12,2,0,4,20,58
196,Gary Leonard,23,ATL,4,0,9,0,0,,0,0,,2,4,.500,0,2,2,0,0,1,0,2,2
197,Jim Les,27,SAC,55,8,1399,119,268,.444,71,154,.461,86,103,.835,18,93,111,299,57,4,75,141,395
198,Clifford Lett,25,SAS,7,0,99,14,29,.483,0,1,.000,6,9,.667,1,6,7,7,2,1,8,9,34
199,Fat Lever,30,DAL,4,0,86,9,23,.391,0,3,.000,11,14,.786,3,12,15,12,6,3,10,5,29
200,Cliff Levingston,30,CHI,78,0,1013,127,282,.450,1,4,.250,59,91,.648,99,126,225,56,29,43,50,143,314
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Reggie Lewis,25,BOS,79,79,2878,598,1219,.491,1,13,.077,281,340,.826,119,291,410,201,98,85,147,234,1478
202,Marcus Liberty,22,DEN,76,18,1171,216,513,.421,17,57,.298,58,92,.630,117,104,221,64,48,19,71,153,507
203,Todd Lichti,24,DEN,29,25,860,166,378,.439,14,47,.298,59,69,.855,49,63,112,72,46,8,33,65,405
204,Alton Lister,32,GSW,77,65,1552,188,393,.478,0,1,.000,115,202,.569,121,362,483,93,20,90,106,282,491
205,Ian Lockhart,23,PHO,1,0,2,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,4
206,Brad Lohaus,26,MIL,81,3,1219,179,415,.431,33,119,.277,37,54,.685,59,158,217,75,50,74,60,170,428
207,Grant Long,24,MIA,80,66,2514,276,561,.492,1,6,.167,181,230,.787,225,343,568,176,119,43,156,295,734
208,John Long,34,DET,25,0,256,35,85,.412,2,6,.333,24,25,.960,9,23,32,18,9,2,14,17,96
209,Rick Mahorn,32,PHI,80,74,2439,261,559,.467,0,9,.000,189,240,.788,151,470,621,118,79,56,127,276,711
210,Dan Majerle,25,PHO,77,7,2281,397,821,.484,30,86,.349,227,298,.762,168,250,418,216,106,40,114,162,1051
211,Jeff Malone,29,UTA,69,69,2466,525,1034,.508,1,6,.167,231,252,.917,36,170,206,143,50,6,108,128,1282
212,Karl Malone*,27,UTA,82,82,3302,847,1608,.527,4,14,.286,684,888,.770,236,731,967,270,89,79,244,268,2382
213,Moses Malone*,35,ATL,82,15,1912,280,598,.468,0,7,.000,309,372,.831,271,396,667,68,30,74,137,134,869
214,Danny Manning,24,LAC,73,47,2197,470,905,.519,0,3,.000,219,306,.716,169,257,426,196,117,62,188,281,1159
215,Sarunas Marciulionis,26,GSW,50,10,987,183,365,.501,1,6,.167,178,246,.724,51,67,118,85,62,4,75,136,545
216,Jeff Martin,24,LAC,74,26,1334,214,507,.422,27,88,.307,68,100,.680,53,78,131,65,37,31,49,104,523
217,Anthony Mason,24,DEN,3,0,21,2,4,.500,0,0,,6,8,.750,3,2,5,0,1,0,0,6,10
218,Tony Massenburg,23,SAS,35,0,161,27,60,.450,0,0,,28,45,.622,23,35,58,4,4,9,13,26,82
219,Vernon Maxwell,25,HOU,82,79,2870,504,1247,.404,172,510,.337,217,296,.733,41,197,238,303,127,15,171,179,1397
220,Travis Mays,22,SAC,64,55,2145,294,724,.406,72,197,.365,255,331,.770,54,124,178,253,81,11,159,169,915
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
221,George McCloud,23,IND,74,0,1070,131,351,.373,43,124,.347,38,49,.776,35,83,118,150,40,11,91,141,343
222,Tim McCormick,28,ATL,56,7,689,93,187,.497,0,3,.000,66,90,.733,56,109,165,32,11,14,45,91,252
223,Rodney McCray,29,DAL,74,68,2561,336,679,.495,13,39,.333,159,198,.803,153,407,560,259,70,51,129,203,844
224,Xavier McDaniel,27,TOT,81,79,2634,590,1186,.497,0,8,.000,193,267,.723,173,384,557,187,76,46,184,264,1373
224,Xavier McDaniel,27,SEA,15,15,529,139,290,.479,0,3,.000,49,69,.710,36,45,81,38,26,4,40,50,327
224,Xavier McDaniel,27,PHO,66,64,2105,451,896,.503,0,5,.000,144,198,.727,137,339,476,149,50,42,144,214,1046
225,Kevin McHale*,33,BOS,68,10,2067,504,912,.553,15,37,.405,228,275,.829,145,335,480,126,25,146,140,194,1251
226,Derrick McKey,24,SEA,73,55,2503,438,847,.517,4,19,.211,235,278,.845,172,251,423,169,91,56,158,220,1115
227,Nate McMillan,26,SEA,78,0,1434,132,305,.433,17,48,.354,57,93,.613,71,180,251,371,104,20,122,211,338
228,Mark McNamara,31,ORL,2,0,13,0,1,.000,0,0,,0,0,,0,4,4,0,0,0,0,1,0
229,Scott Meents,27,SEA,13,0,53,7,28,.250,1,1,1.000,2,4,.500,3,7,10,8,7,4,6,5,17
230,Reggie Miller*,25,IND,82,82,2972,596,1164,.512,112,322,.348,551,600,.918,81,200,281,331,109,13,163,165,1855
231,Terry Mills,23,TOT,55,2,819,134,288,.465,0,4,.000,47,66,.712,82,147,229,33,35,29,43,100,315
231,Terry Mills,23,DEN,17,0,279,56,120,.467,0,2,.000,16,22,.727,31,57,88,16,16,9,18,44,128
231,Terry Mills,23,NJN,38,2,540,78,168,.464,0,2,.000,31,44,.705,51,90,141,17,19,20,25,56,187
232,Sam Mitchell,27,MIN,82,60,3121,445,1010,.441,0,9,.000,307,396,.775,188,332,520,133,66,57,104,338,1197
233,Paul Mokeski,34,GSW,36,1,257,21,59,.356,3,9,.333,12,15,.800,20,47,67,9,8,3,7,58,57
234,Sidney Moncrief,33,ATL,72,3,1096,117,240,.488,21,64,.328,82,105,.781,31,97,128,104,50,9,66,112,337
235,Chris Morris,25,NJN,79,68,2553,409,962,.425,45,179,.251,179,244,.734,210,311,521,220,138,96,167,248,1042
236,John Morton,23,CLE,66,2,1207,120,274,.438,4,12,.333,113,139,.813,41,62,103,243,61,18,107,112,357
237,Chris Mullin*,27,GSW,82,82,3315,777,1449,.536,40,133,.301,513,580,.884,141,302,443,329,173,63,245,176,2107
238,Chris Munk,23,UTA,11,0,29,3,7,.429,0,0,,7,12,.583,5,9,14,1,1,2,5,5,13
239,Tod Murphy,27,MIN,52,19,1063,90,227,.396,1,17,.059,70,105,.667,92,163,255,60,25,20,32,101,251
240,Jerrod Mustaf,21,NYK,62,5,825,106,228,.465,0,1,.000,56,87,.644,51,118,169,36,15,14,61,109,268
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
241,Pete Myers,27,SAS,8,1,103,10,23,.435,0,1,.000,9,11,.818,2,16,18,14,3,3,14,14,29
242,Larry Nance,31,CLE,80,78,2927,635,1211,.524,2,8,.250,265,330,.803,201,485,686,237,66,200,131,219,1537
243,Craig Neal,26,DEN,10,0,125,14,35,.400,3,9,.333,13,22,.591,2,14,16,37,4,0,19,26,44
244,Ed Nealy,30,PHO,55,0,573,45,97,.464,5,16,.313,28,38,.737,44,107,151,36,24,4,19,46,123
245,Johnny Newman,27,CHH,81,81,2477,478,1017,.470,30,84,.357,385,476,.809,94,160,254,188,100,17,189,278,1371
246,Ken Norman,26,LAC,70,45,2309,520,1037,.501,6,32,.188,173,275,.629,177,320,497,159,63,63,139,192,1219
247,Dan O'Sullivan,22,UTA,21,0,85,7,16,.438,0,0,,7,11,.636,5,12,17,4,1,1,4,18,21
248,Charles Oakley,27,NYK,76,74,2739,307,595,.516,0,2,.000,239,305,.784,305,615,920,204,62,17,215,288,853
249,Alan Ogg,23,MIA,31,1,261,24,55,.436,0,2,.000,6,10,.600,15,34,49,2,6,27,8,53,54
250,Hakeem Olajuwon*,28,HOU,56,50,2062,487,959,.508,0,4,.000,213,277,.769,219,551,770,131,121,221,174,221,1187
251,Jawann Oldham,33,IND,4,0,19,3,6,.500,0,0,,0,0,,0,3,3,0,0,0,0,1,6
252,Brian Oliver,22,PHI,73,4,800,111,272,.408,5,18,.278,52,71,.732,18,62,80,88,34,4,50,76,279
253,Gerald Paddio,25,CLE,70,22,1181,212,506,.419,6,24,.250,74,93,.796,38,80,118,90,20,6,71,71,504
254,Walter Palmer,22,UTA,28,0,85,15,45,.333,0,1,.000,10,15,.667,6,15,21,6,3,4,6,20,40
255,Robert Parish*,37,BOS,81,81,2441,485,811,.598,0,1,.000,237,309,.767,271,585,856,66,66,103,153,197,1207
256,John Paxson,30,CHI,82,82,1971,317,578,.548,42,96,.438,34,41,.829,15,76,91,297,62,3,69,136,710
257,Kenny Payne,24,PHI,47,6,444,68,189,.360,4,18,.222,26,29,.897,17,49,66,16,10,6,21,43,166
258,Gary Payton,22,SEA,82,82,2244,259,575,.450,1,13,.077,69,97,.711,108,135,243,528,165,15,180,249,588
259,Will Perdue,25,CHI,74,3,972,116,235,.494,0,3,.000,75,112,.670,122,214,336,47,23,57,75,147,307
260,Sam Perkins,29,LAL,73,66,2504,368,744,.495,18,64,.281,229,279,.821,167,371,538,108,64,78,103,247,983
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
261,Tim Perry,25,PHO,46,2,587,75,144,.521,0,5,.000,43,70,.614,53,73,126,27,23,43,32,60,193
262,Chuck Person,26,IND,80,79,2566,620,1231,.504,69,203,.340,165,229,.721,121,296,417,238,56,17,184,221,1474
263,Jim Petersen,28,GSW,62,21,834,114,236,.483,1,4,.250,50,76,.658,69,131,200,27,13,41,48,153,279
264,Drazen Petrovic*,26,TOT,61,0,1015,243,493,.493,23,65,.354,114,137,.832,51,59,110,86,43,1,81,132,623
264,Drazen Petrovic*,26,POR,18,0,133,32,71,.451,1,6,.167,15,22,.682,10,8,18,20,6,0,12,21,80
264,Drazen Petrovic*,26,NJN,43,0,882,211,422,.500,22,59,.373,99,115,.861,41,51,92,66,37,1,69,111,543
265,Ricky Pierce,31,TOT,78,2,2167,561,1156,.485,46,116,.397,430,471,.913,67,124,191,168,60,13,147,170,1598
265,Ricky Pierce,31,MIL,46,0,1327,359,720,.499,37,93,.398,282,311,.907,37,80,117,96,38,11,93,90,1037
265,Ricky Pierce,31,SEA,32,2,840,202,436,.463,9,23,.391,148,160,.925,30,44,74,72,22,2,54,80,561
266,Ed Pinckney,27,BOS,70,16,1165,131,243,.539,0,1,.000,104,116,.897,155,186,341,45,61,43,45,147,366
267,Scottie Pippen*,25,CHI,82,82,3014,600,1153,.520,21,68,.309,240,340,.706,163,432,595,511,193,93,232,270,1461
268,Olden Polynice,26,TOT,79,30,2092,316,564,.560,0,1,.000,146,252,.579,220,333,553,42,43,32,88,192,778
268,Olden Polynice,26,SEA,48,0,960,165,303,.545,0,0,,67,114,.588,114,156,270,16,26,19,53,94,397
268,Olden Polynice,26,LAC,31,30,1132,151,261,.579,0,1,.000,79,138,.572,106,177,283,26,17,13,35,98,381
269,Dave Popson,26,BOS,19,0,64,13,32,.406,0,0,,9,10,.900,7,7,14,2,1,2,6,12,35
270,Terry Porter,27,POR,81,81,2665,486,944,.515,130,313,.415,279,339,.823,52,230,282,649,158,12,189,151,1381
271,Paul Pressey,32,SAS,70,18,1683,201,426,.472,16,57,.281,110,133,.827,50,126,176,271,63,32,130,174,528
272,Mark Price,26,CLE,16,16,571,97,195,.497,18,53,.340,59,62,.952,8,37,45,166,42,2,56,23,271
273,Kevin Pritchard,23,GSW,62,1,773,88,229,.384,5,31,.161,62,77,.805,16,49,65,81,30,8,59,104,243
274,Brian Quinnett,24,NYK,68,5,1011,139,303,.459,15,43,.349,26,36,.722,65,80,145,53,22,13,52,100,319
275,Kurt Rambis,32,PHO,62,17,900,83,167,.497,0,2,.000,60,85,.706,77,189,266,64,25,11,45,107,226
276,Blair Rasmussen,28,DEN,70,69,2325,405,885,.458,2,5,.400,63,93,.677,170,508,678,70,52,132,81,307,875
277,J.R. Reid,22,CHH,80,80,2467,360,773,.466,0,2,.000,182,259,.703,154,348,502,89,87,47,153,286,902
278,Robert Reid,35,PHI,3,0,37,2,14,.143,0,0,,0,0,,2,7,9,4,1,3,3,3,4
279,Jerry Reynolds,28,ORL,80,9,1843,344,793,.434,10,34,.294,336,419,.802,88,211,299,203,95,56,172,123,1034
280,Glen Rice,23,MIA,77,77,2646,550,1193,.461,71,184,.386,171,209,.818,85,296,381,189,101,26,166,216,1342
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
281,Pooh Richardson,24,MIN,82,82,3154,635,1350,.470,42,128,.328,89,165,.539,82,204,286,734,131,13,174,114,1401
282,Mitch Richmond,25,GSW,77,77,3027,703,1424,.494,40,115,.348,394,465,.847,147,305,452,238,126,34,230,207,1840
283,Doc Rivers,29,ATL,79,79,2586,444,1020,.435,88,262,.336,221,262,.844,47,206,253,340,148,47,125,216,1197
284,Fred Roberts,30,MIL,82,82,2114,357,670,.533,4,25,.160,170,209,.813,107,174,281,135,63,29,135,190,888
285,Alvin Robertson,28,MIL,81,81,2598,438,904,.485,23,63,.365,199,263,.757,191,268,459,444,246,16,212,273,1098
286,Clifford Robinson,24,POR,82,11,1940,373,806,.463,6,19,.316,205,314,.653,123,226,349,151,78,76,133,263,957
287,David Robinson*,25,SAS,82,81,3095,754,1366,.552,1,7,.143,592,777,.762,335,728,1063,208,127,320,270,264,2101
288,Larry Robinson,23,TOT,36,10,425,62,150,.413,0,1,.000,15,27,.556,29,22,51,35,16,1,27,49,139
288,Larry Robinson,23,GSW,24,0,170,24,59,.407,0,0,,8,15,.533,15,8,23,11,9,1,16,23,56
288,Larry Robinson,23,WSB,12,10,255,38,91,.418,0,1,.000,7,12,.583,14,14,28,24,7,0,11,26,83
289,Rumeal Robinson,24,ATL,47,16,674,108,242,.446,2,11,.182,47,80,.588,20,51,71,132,32,8,76,65,265
290,Dennis Rodman*,29,DET,82,77,2747,276,560,.493,6,30,.200,111,176,.631,361,665,1026,85,65,55,94,281,669
291,Tree Rollins,35,DET,37,0,202,14,33,.424,0,0,,8,14,.571,13,29,42,4,2,20,15,35,36
292,Delaney Rudd,28,UTA,82,0,874,124,285,.435,17,61,.279,59,71,.831,14,52,66,216,36,2,102,92,324
293,John Salley,26,DET,74,1,1649,179,377,.475,0,1,.000,186,256,.727,137,190,327,70,52,112,91,240,544
294,Ralph Sampson*,30,SAC,25,4,348,34,93,.366,1,5,.200,5,19,.263,41,70,111,17,11,17,27,54,74
295,Jeff Sanders,25,CHH,3,0,43,6,14,.429,0,0,,1,2,.500,3,6,9,1,1,1,1,6,13
296,Mike Sanders,30,IND,80,7,1357,206,494,.417,4,20,.200,47,57,.825,73,112,185,106,37,26,65,198,463
297,Danny Schayes,31,MIL,82,38,2228,298,597,.499,0,5,.000,274,328,.835,174,361,535,98,55,61,106,264,870
298,Steve Scheffler,23,CHH,39,0,227,20,39,.513,0,0,,19,21,.905,21,24,45,9,6,2,4,20,59
299,Dwayne Schintzius,22,SAS,42,7,398,68,155,.439,0,2,.000,22,40,.550,28,93,121,17,2,29,34,64,158
300,Detlef Schrempf,28,IND,82,3,2632,432,831,.520,15,40,.375,441,539,.818,178,482,660,301,58,22,175,262,1320
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
301,Byron Scott,29,LAL,82,82,2630,501,1051,.477,71,219,.324,118,148,.797,54,192,246,177,95,21,85,146,1191
302,Dennis Scott,22,ORL,82,73,2336,503,1183,.425,125,334,.374,153,204,.750,62,173,235,134,62,25,127,203,1284
303,Rony Seikaly,25,MIA,64,59,2171,395,822,.481,2,6,.333,258,417,.619,207,502,709,95,51,86,205,213,1050
304,John Shasky,26,DAL,57,0,510,51,116,.440,0,0,,48,79,.608,58,76,134,11,14,20,27,75,150
305,Brian Shaw,24,BOS,79,79,2772,442,942,.469,3,27,.111,204,249,.819,104,266,370,602,105,34,223,206,1091
306,Jack Sikma,35,MIL,77,44,1940,295,691,.427,46,135,.341,166,197,.843,108,333,441,143,65,64,130,218,802
307,Lionel Simmons,22,SAC,79,79,2978,549,1301,.422,3,11,.273,320,435,.736,193,504,697,315,113,85,230,249,1421
308,Scott Skiles,26,ORL,79,66,2714,462,1039,.445,93,228,.408,340,377,.902,57,213,270,660,89,4,252,192,1357
309,Charles Smith,23,BOS,5,0,30,3,7,.429,0,0,,3,5,.600,0,2,2,6,1,0,3,7,9
310,Charles Smith,25,LAC,74,74,2703,548,1168,.469,0,7,.000,384,484,.793,216,392,608,134,81,145,165,267,1480
311,Clinton Smith,27,WSB,5,0,45,2,4,.500,0,0,,3,6,.500,2,2,4,4,1,0,1,3,7
312,Derek Smith,29,BOS,2,0,16,1,4,.250,0,1,.000,3,4,.750,0,0,0,5,1,1,1,3,5
313,Kenny Smith,25,HOU,78,78,2699,522,1003,.520,49,135,.363,287,340,.844,36,127,163,554,106,11,237,131,1380
314,Larry Smith,33,HOU,81,28,1923,128,263,.487,0,0,,12,50,.240,302,407,709,88,83,22,93,265,268
315,Michael Smith,25,BOS,47,3,389,95,200,.475,6,24,.250,22,27,.815,21,35,56,43,6,2,37,27,218
316,Otis Smith,27,ORL,75,39,1885,407,902,.451,9,46,.196,221,301,.734,176,213,389,169,85,35,140,190,1044
317,Tony Smith,22,LAL,64,1,695,97,220,.441,0,7,.000,40,57,.702,24,47,71,135,28,12,69,80,234
318,Rik Smits,24,IND,76,38,1690,342,705,.485,0,0,,144,189,.762,116,241,357,84,24,111,86,246,828
319,Mike Smrek,28,TOT,15,0,95,9,27,.333,0,0,,6,12,.500,7,19,26,4,3,3,3,27,24
319,Mike Smrek,28,GSW,5,0,25,6,11,.545,0,0,,2,4,.500,3,4,7,1,2,0,2,9,14
319,Mike Smrek,28,LAC,10,0,70,3,16,.188,0,0,,4,8,.500,4,15,19,3,1,3,1,18,10
320,Rory Sparrow,32,SAC,80,74,2375,371,756,.491,31,78,.397,58,83,.699,45,141,186,362,83,16,126,189,831
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
321,Felton Spencer,23,MIN,81,46,2099,195,381,.512,0,1,.000,182,252,.722,272,369,641,25,48,121,77,337,572
322,John Starks,25,NYK,61,10,1173,180,410,.439,27,93,.290,79,105,.752,30,101,131,204,59,17,74,137,466
323,Everette Stephens,24,MIL,3,0,6,2,3,.667,0,0,,2,2,1.000,0,0,0,2,0,0,0,0,6
324,John Stockton*,28,UTA,82,82,3103,496,978,.507,58,168,.345,363,434,.836,46,191,237,1164,234,16,298,233,1413
325,Rod Strickland,24,SAS,58,56,2076,314,651,.482,11,33,.333,161,211,.763,57,162,219,463,117,11,156,125,800
326,Jon Sundvold,29,MIA,24,0,225,43,107,.402,15,35,.429,11,11,1.000,3,6,9,24,7,0,16,11,112
327,Roy Tarpley,26,DAL,5,5,171,43,79,.544,0,1,.000,16,18,.889,16,39,55,12,6,9,13,20,102
328,Terry Teagle,30,LAL,82,0,1498,335,757,.443,0,9,.000,145,177,.819,82,99,181,82,31,8,83,165,815
329,Reggie Theus,33,NJN,81,81,2955,583,1247,.468,52,144,.361,292,343,.851,69,160,229,378,85,35,252,231,1510
330,Irving Thomas,25,LAL,26,0,108,17,50,.340,0,0,,12,21,.571,14,17,31,10,4,1,13,24,46
331,Isiah Thomas*,29,DET,48,46,1657,289,665,.435,19,65,.292,179,229,.782,35,125,160,446,75,10,185,118,776
332,Jim Thomas,30,MIN,3,0,14,1,4,.250,0,0,,0,0,,0,0,0,1,1,0,1,0,2
333,Billy Thompson,27,MIA,73,46,1481,205,411,.499,0,4,.000,89,124,.718,120,192,312,111,32,48,117,161,499
334,LaSalle Thompson,29,IND,82,77,1946,276,565,.488,1,5,.200,72,104,.692,154,409,563,147,63,63,168,265,625
335,Mychal Thompson,36,LAL,72,4,1077,113,228,.496,0,2,.000,62,88,.705,74,154,228,21,23,23,47,112,288
336,Bob Thornton,28,MIN,12,1,110,4,13,.308,0,0,,8,10,.800,1,14,15,1,0,3,9,18,16
337,Otis Thorpe,28,HOU,82,82,3039,549,988,.556,3,7,.429,334,480,.696,287,559,846,197,73,20,217,278,1435
338,Sedale Threatt,29,SEA,80,57,2066,433,835,.519,10,35,.286,137,173,.792,25,74,99,273,113,8,138,191,1013
339,Wayman Tisdale,26,SAC,33,31,1116,262,542,.483,0,1,.000,136,170,.800,75,178,253,66,23,28,82,99,660
340,Tom Tolbert,25,GSW,62,32,1371,183,433,.423,7,21,.333,127,172,.738,87,188,275,76,35,38,80,195,500
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
341,Andy Toolson,25,UTA,47,15,470,50,124,.403,12,32,.375,25,33,.758,32,35,67,31,14,2,24,58,137
342,Kelly Tripucka,31,CHH,77,1,1289,187,412,.454,15,45,.333,152,167,.910,46,130,176,159,33,13,92,130,541
343,Trent Tucker,31,NYK,65,13,1194,191,434,.440,64,153,.418,17,27,.630,33,72,105,111,44,9,46,120,463
344,Andre Turner,26,PHI,70,1,1407,168,383,.439,12,33,.364,64,87,.736,36,116,152,311,63,0,95,124,412
345,Jeff Turner,28,ORL,71,43,1683,259,532,.487,6,15,.400,85,112,.759,108,255,363,97,29,10,126,234,609
346,Kelvin Upshaw,28,DAL,48,1,514,104,231,.450,7,29,.241,55,64,.859,20,35,55,86,28,5,39,77,270
347,Darnell Valentine,31,CLE,65,60,1841,230,496,.464,6,25,.240,143,172,.831,37,135,172,351,98,12,126,170,609
348,Kiki Vandeweghe,32,NYK,75,72,2420,458,927,.494,51,141,.362,259,288,.899,78,102,180,110,42,10,108,122,1226
349,Loy Vaught,22,LAC,73,0,1178,175,359,.487,0,2,.000,49,74,.662,124,225,349,40,20,23,49,135,399
350,Sam Vincent,27,ORL,49,17,975,152,353,.431,3,19,.158,99,120,.825,17,90,107,197,30,5,91,74,406
351,Stojko Vrankovic,27,BOS,31,0,166,24,52,.462,0,0,,10,18,.556,15,36,51,4,1,29,24,43,58
352,Milt Wagner,27,MIA,13,1,116,24,57,.421,6,17,.353,9,11,.818,0,7,7,15,2,3,12,14,63
353,Darrell Walker,29,WSB,71,65,2305,230,535,.430,0,9,.000,93,154,.604,140,358,498,459,78,33,154,199,553
354,Kenny Walker,26,NYK,54,8,771,83,191,.435,0,1,.000,64,82,.780,63,94,157,13,18,30,30,92,230
355,Spud Webb,27,ATL,75,64,2197,359,803,.447,54,168,.321,231,266,.868,41,133,174,417,118,6,146,180,1003
356,Bill Wennington,27,SAC,77,23,1455,181,415,.436,1,5,.200,74,94,.787,101,239,340,69,46,59,51,230,437
357,Doug West,23,MIN,75,1,824,118,246,.480,0,1,.000,58,84,.690,56,80,136,48,35,23,41,115,294
358,Mark West,30,PHO,82,64,1957,247,382,.647,0,0,,135,206,.655,171,393,564,37,32,161,86,266,629
359,Randy White,23,DAL,79,29,1901,265,665,.398,6,37,.162,159,225,.707,173,331,504,63,81,44,131,308,695
360,Morlon Wiley,24,ORL,34,0,350,45,108,.417,6,12,.500,17,25,.680,4,13,17,73,24,0,34,37,113
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
361,Dominique Wilkins*,31,ATL,81,81,3078,770,1640,.470,85,249,.341,476,574,.829,261,471,732,265,123,65,201,156,2101
362,Eddie Lee Wilkins,28,NYK,68,1,668,114,255,.447,0,1,.000,51,90,.567,69,111,180,15,17,7,50,91,279
363,Gerald Wilkins,27,NYK,68,56,2164,380,804,.473,9,43,.209,169,206,.820,78,129,207,275,82,23,161,181,938
364,Buck Williams,30,POR,80,80,2582,358,595,.602,0,0,,217,308,.705,227,524,751,97,47,47,137,247,933
365,Herb Williams,32,DAL,60,36,1832,332,655,.507,0,4,.000,83,130,.638,86,271,357,95,30,88,113,197,747
366,Hot Rod Williams,28,CLE,43,14,1293,199,430,.463,0,1,.000,107,164,.652,111,179,290,100,36,69,63,126,505
367,Jayson Williams,22,PHI,52,1,508,72,161,.447,1,2,.500,37,56,.661,41,70,111,16,9,6,40,92,182
368,John Williams,24,WSB,33,11,941,164,393,.417,10,41,.244,73,97,.753,42,135,177,133,39,6,68,63,411
369,Kenny Williams,21,IND,75,0,527,93,179,.520,0,3,.000,34,50,.680,56,75,131,31,11,31,41,81,220
370,Micheal Williams,24,IND,73,37,1706,261,523,.499,1,7,.143,290,330,.879,49,127,176,348,150,17,150,202,813
371,Reggie Williams,26,TOT,73,46,1896,384,855,.449,57,157,.363,166,197,.843,133,173,306,133,113,41,112,253,991
371,Reggie Williams,26,SAS,22,0,354,61,127,.480,14,26,.538,35,41,.854,17,42,59,46,20,11,36,64,171
371,Reggie Williams,26,DEN,51,46,1542,323,728,.444,43,131,.328,131,156,.840,116,131,247,87,93,30,76,189,820
372,Scott Williams,22,CHI,51,0,337,53,104,.510,1,2,.500,20,28,.714,42,56,98,16,12,13,23,51,127
373,Kevin Willis,28,ATL,80,80,2373,444,881,.504,4,10,.400,159,238,.668,259,445,704,99,60,40,153,235,1051
374,Trevor Wilson,22,ATL,25,0,162,21,70,.300,0,2,.000,13,26,.500,16,24,40,11,5,1,17,13,55
